unique_id,Date,residuals,IsHoliday,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
39-92,2011-11-11,-3102.4803125000035,0,A,medium,63.11,3.297,216.7217373,7.716,8894.84,10678.05,342.83,2414.95,10590.23
39-92,2011-11-18,11787.374062499992,0,A,medium,66.09,3.308,216.9395861,7.716,3378.96,215.22,162.51,486.32,6941.94
39-92,2011-11-25,47343.95624999999,1,A,medium,66.36,3.236,217.1812533,7.716,224.08,292.94,77126.16,77.74,4875.43
39-92,2011-12-02,-9147.625625,0,A,medium,53.14,3.172,217.4229206,7.716,2966.71,59.47,2100.01,3614.81,18646.29
39-92,2011-12-09,4515.968437500007,0,A,medium,49.36,3.158,217.6645878,7.716,4462.95,0.0,292.36,1354.79,22649.7
39-92,2011-12-16,4776.4731249999895,0,A,medium,58.58,3.159,217.8781339,7.716,873.38,15.15,505.72,650.86,6904.19
39-92,2011-12-23,55987.85203124999,0,A,medium,54.62,3.112,218.0541851,7.716,3099.34,16.14,1339.1,213.49,4911.65
39-92,2011-12-30,-13304.405625,1,A,medium,47.6,3.129,218.2302364,7.716,5363.52,53918.62,193.95,383.85,8337.7
39-92,2012-01-06,2271.479687500003,0,A,medium,55.83,3.157,218.4062876,7.244,4525.51,23319.85,120.18,117.6,9638.2
39-92,2012-01-13,-9135.344687499994,0,A,medium,54.66,3.261,218.5823389,7.244,7924.93,13698.33,83.04,477.43,10488.23
39-92,2012-01-20,7671.244218749998,0,A,medium,58.04,3.268,218.6755292,7.244,919.82,4005.7,90.56,525.75,1798.51
39-92,2012-01-27,-7069.789687500001,0,A,medium,60.65,3.29,218.7687195,7.244,1119.34,2578.64,82.5,4.0,1647.3
39-92,2012-02-03,-2172.715624999997,0,A,medium,60.69,3.36,218.8619099,7.244,44153.98,1873.54,228.69,31484.58,24354.2
39-92,2012-02-10,1558.8292187500047,1,A,medium,52.89,3.409,218.9551002,7.244,6997.37,1891.53,115.26,7093.82,9198.59
39-92,2012-02-17,916.2504687500041,0,A,medium,52.75,3.51,219.1148297,7.244,15632.4,6962.91,24.9,6631.5,23647.05
39-92,2012-02-24,-3039.359062500007,0,A,medium,61.1,3.555,219.3244636,7.244,7826.68,6839.78,2.0,983.61,10296.01
39-92,2012-03-02,-1650.5832812500012,0,A,medium,64.05,3.63,219.5340975,7.244,22838.35,998.95,7.2,5781.24,12907.82
39-92,2012-03-09,-2460.232812500006,0,A,medium,61.64,3.669,219.7437314,7.244,5772.82,286.18,3.57,735.05,28766.27
39-92,2012-03-16,1829.4190625000047,0,A,medium,65.81,3.734,219.8956335,7.244,4150.56,184.15,6.24,1947.25,13451.44
39-92,2012-03-23,-3537.597187499996,0,A,medium,67.91,3.787,219.9705599,7.244,4355.72,91.37,4.08,305.89,3682.22
39-92,2012-03-30,-4589.286093749994,0,A,medium,69.11,3.845,220.0454862,7.244,8547.51,93.82,0.0,998.98,15532.43
39-92,2012-04-06,10495.313906249998,0,A,medium,73.49,3.891,220.1204125,6.989,9057.89,0.0,46.4,3572.95,15694.32
39-92,2012-04-13,-1615.479999999996,0,A,medium,71.59,3.891,220.1953389,6.989,5032.34,3521.71,15.9,1241.57,10538.44
39-92,2012-04-20,-3404.942656250001,0,A,medium,70.04,3.877,220.2483937,6.989,5206.6,207.27,0.2,318.73,5241.86
39-92,2012-04-27,-1287.9334375000035,0,A,medium,69.11,3.814,220.3014485,6.989,5821.79,0.0,-0.2,164.58,8663.37
39-92,2012-05-04,354.0657812499994,0,A,medium,77.15,3.749,220.3545033,6.989,15959.12,0.0,30.12,3483.71,12856.15
39-92,2012-05-11,-7214.470312499994,0,A,medium,75.52,3.688,220.4075581,6.989,8891.08,0.0,8.34,4182.79,3506.41
39-92,2012-05-18,241.70812500000466,0,A,medium,72.36,3.63,220.4252149,6.989,6962.99,0.0,7.0,2166.87,18547.03
39-92,2012-05-25,-861.5703125,0,A,medium,78.31,3.561,220.4287124,6.989,10926.02,0.0,967.95,1983.54,6579.15
39-92,2012-06-01,-8239.928437499999,0,A,medium,80.33,3.501,220.4322099,6.989,8200.12,5.8,64.71,1772.73,9316.5
39-92,2012-06-08,-1230.6556249999994,0,A,medium,81.12,3.452,220.4357073,6.989,9356.4,351.8,0.24,1857.12,11870.68
39-92,2012-06-15,-2490.5899999999965,0,A,medium,81.33,3.393,220.4494148,6.989,8270.46,76.4,0.06,3324.17,25107.85
39-92,2012-06-22,-3831.5175000000017,0,A,medium,79.84,3.346,220.4886472,6.989,7354.18,244.0,0.99,2788.54,53212.72
39-92,2012-06-29,-2917.1056249999965,0,A,medium,85.72,3.286,220.5278796,6.989,4579.58,238.8,0.0,725.41,85851.87
39-92,2012-07-06,4501.092187500006,0,A,medium,81.05,3.227,220.567112,6.623,11507.92,254.4,90.79,5163.63,108519.28
39-92,2012-07-13,-453.046562500007,0,A,medium,78.16,3.256,220.6063444,6.623,4989.73,125.2,15.75,3398.73,105223.11
39-92,2012-07-20,1729.4587500000052,0,A,medium,80.32,3.311,220.6148749,6.623,6182.24,246.4,31.54,5087.21,63005.58
39-92,2012-07-27,-7638.857812500006,0,A,medium,82.89,3.407,220.6234054,6.623,1476.42,77.44,7.24,1008.3,35419.19
39-92,2012-08-03,-3008.8931250000023,0,A,medium,84.05,3.417,220.6319358,6.623,25778.96,173.2,51.52,24900.66,4573.34
39-92,2012-08-10,752.9193749999977,0,A,medium,83.47,3.494,220.6404663,6.623,13884.35,122.0,112.9,4259.15,10223.2
39-92,2012-08-17,-460.83718750000116,0,A,medium,84.72,3.571,220.7199609,6.623,2549.92,133.06,2.33,4623.71,4609.77
39-92,2012-08-24,-5160.581718750007,0,A,medium,80.49,3.62,220.8526787,6.623,6741.36,81.74,0.02,4657.6,13783.29
39-92,2012-08-31,3589.63671875,0,A,medium,83.72,3.638,220.9853964,6.623,24675.17,73.5,63.4,12048.3,15590.53
39-92,2012-09-07,-4059.2081250000047,1,A,medium,83.71,3.73,221.1181142,6.623,22865.19,31.76,197.48,1883.05,10351.49
39-92,2012-09-14,-1789.7328125000058,0,A,medium,76.71,3.717,221.2601207,6.623,9997.12,4.0,67.58,1208.44,18054.35
39-92,2012-09-21,4395.228437500002,0,A,medium,73.58,3.721,221.4578604,6.623,11644.3,112.91,6.7,3300.92,13244.99
39-92,2012-09-28,-11837.927500000005,0,A,medium,78.04,3.666,221.6556,6.623,4472.55,50.82,4.25,2331.3,10273.98
39-92,2012-10-05,3757.3256249999977,0,A,medium,72.05,3.617,221.8533396,6.228,6657.7,0.0,47.01,5234.34,6313.88
39-92,2012-10-12,-6765.565625000003,0,A,medium,69.88,3.601,222.0510793,6.228,2360.14,0.0,22.59,579.21,15387.94
39-92,2012-10-19,3319.8446874999936,0,A,medium,71.45,3.594,222.0951719,6.228,2139.7,0.0,1.6,99.01,11831.06
39-93,2011-06-17,164.20453124999767,0,A,medium,85.21,3.637,213.7481256,8.3,0.0,0.0,0.0,0.0,0.0
39-93,2011-06-24,-2986.0037500000035,0,A,medium,84.06,3.594,213.8402689,8.3,0.0,0.0,0.0,0.0,0.0
39-93,2011-07-01,-1785.2366406250003,0,A,medium,84.93,3.524,213.9324122,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-07-08,3604.5071874999994,0,A,medium,84.33,3.48,214.0245556,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-07-15,-1843.6949999999997,0,A,medium,85.96,3.575,214.1083654,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-07-22,1092.3240625000035,0,A,medium,84.6,3.651,214.1713416,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-07-29,-1445.4900781250035,0,A,medium,86.24,3.682,214.2343177,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-08-05,1412.659375000003,0,A,medium,87.73,3.684,214.2972939,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-08-12,28.531875000000582,0,A,medium,88.27,3.638,214.3602701,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-08-19,847.2922656250012,0,A,medium,87.93,3.554,214.4239935,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-08-26,173.7094531249968,0,A,medium,86.49,3.523,214.4878416,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-09-02,-359.6705468750006,0,A,medium,88.65,3.533,214.5516896,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-09-09,3513.813750000001,1,A,medium,79.15,3.546,214.6155376,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-09-16,-493.76687500000116,0,A,medium,83.11,3.526,214.7934111,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-09-23,-85.8061718750032,0,A,medium,78.75,3.467,215.1233185,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-09-30,-2548.7059375000026,0,A,medium,81.51,3.355,215.4532259,8.177,0.0,0.0,0.0,0.0,0.0
39-93,2011-10-07,2646.4327343749974,0,A,medium,71.68,3.285,215.7831333,7.716,0.0,0.0,0.0,0.0,0.0
39-93,2011-10-14,-1970.984375,0,A,medium,73.79,3.274,216.0885258,7.716,0.0,0.0,0.0,0.0,0.0
39-93,2011-10-21,2823.4134374999994,0,A,medium,67.65,3.353,216.2468287,7.716,0.0,0.0,0.0,0.0,0.0
39-93,2011-10-28,-3059.5807031250006,0,A,medium,71.05,3.372,216.4051315,7.716,0.0,0.0,0.0,0.0,0.0
39-93,2011-11-04,2521.273906249997,0,A,medium,58.04,3.332,216.5634344,7.716,0.0,0.0,0.0,0.0,0.0
39-93,2011-11-11,-631.80078125,0,A,medium,63.11,3.297,216.7217373,7.716,8894.84,10678.05,342.83,2414.95,10590.23
39-93,2011-11-18,6138.623749999999,0,A,medium,66.09,3.308,216.9395861,7.716,3378.96,215.22,162.51,486.32,6941.94
39-93,2011-11-25,14781.408593749999,1,A,medium,66.36,3.236,217.1812533,7.716,224.08,292.94,77126.16,77.74,4875.43
39-93,2011-12-02,-3137.6791406249977,0,A,medium,53.14,3.172,217.4229206,7.716,2966.71,59.47,2100.01,3614.81,18646.29
39-93,2011-12-09,3095.9564062499994,0,A,medium,49.36,3.158,217.6645878,7.716,4462.95,0.0,292.36,1354.79,22649.7
39-93,2011-12-16,-1148.7447656250006,0,A,medium,58.58,3.159,217.8781339,7.716,873.38,15.15,505.72,650.86,6904.19
39-93,2011-12-23,16663.743671875003,0,A,medium,54.62,3.112,218.0541851,7.716,3099.34,16.14,1339.1,213.49,4911.65
39-93,2011-12-30,-3580.4854687499974,1,A,medium,47.6,3.129,218.2302364,7.716,5363.52,53918.62,193.95,383.85,8337.7
39-93,2012-01-06,2184.082812499997,0,A,medium,55.83,3.157,218.4062876,7.244,4525.51,23319.85,120.18,117.6,9638.2
39-93,2012-01-13,-2559.187031250003,0,A,medium,54.66,3.261,218.5823389,7.244,7924.93,13698.33,83.04,477.43,10488.23
39-93,2012-01-20,4280.223671874999,0,A,medium,58.04,3.268,218.6755292,7.244,919.82,4005.7,90.56,525.75,1798.51
39-93,2012-01-27,-4786.181093749998,0,A,medium,60.65,3.29,218.7687195,7.244,1119.34,2578.64,82.5,4.0,1647.3
39-93,2012-02-03,239.77109375000146,0,A,medium,60.69,3.36,218.8619099,7.244,44153.98,1873.54,228.69,31484.58,24354.2
39-93,2012-02-10,-2448.6587500000023,1,A,medium,52.89,3.409,218.9551002,7.244,6997.37,1891.53,115.26,7093.82,9198.59
39-93,2012-02-17,145.98546874999738,0,A,medium,52.75,3.51,219.1148297,7.244,15632.4,6962.91,24.9,6631.5,23647.05
39-93,2012-02-24,-146.06507812500058,0,A,medium,61.1,3.555,219.3244636,7.244,7826.68,6839.78,2.0,983.61,10296.01
39-93,2012-03-02,-1423.862500000003,0,A,medium,64.05,3.63,219.5340975,7.244,22838.35,998.95,7.2,5781.24,12907.82
39-93,2012-03-09,-682.2071874999965,0,A,medium,61.64,3.669,219.7437314,7.244,5772.82,286.18,3.57,735.05,28766.27
39-93,2012-03-16,79.33617187500204,0,A,medium,65.81,3.734,219.8956335,7.244,4150.56,184.15,6.24,1947.25,13451.44
39-93,2012-03-23,670.3443750000006,0,A,medium,67.91,3.787,219.9705599,7.244,4355.72,91.37,4.08,305.89,3682.22
39-93,2012-03-30,-979.2788281250032,0,A,medium,69.11,3.845,220.0454862,7.244,8547.51,93.82,0.0,998.98,15532.43
39-93,2012-04-06,4471.8597656249985,0,A,medium,73.49,3.891,220.1204125,6.989,9057.89,0.0,46.4,3572.95,15694.32
39-93,2012-04-13,-1159.4520312500026,0,A,medium,71.59,3.891,220.1953389,6.989,5032.34,3521.71,15.9,1241.57,10538.44
39-93,2012-04-20,-27.757187499999418,0,A,medium,70.04,3.877,220.2483937,6.989,5206.6,207.27,0.2,318.73,5241.86
39-93,2012-04-27,-1017.8801562500012,0,A,medium,69.11,3.814,220.3014485,6.989,5821.79,0.0,-0.2,164.58,8663.37
39-93,2012-05-04,556.2113281249985,0,A,medium,77.15,3.749,220.3545033,6.989,15959.12,0.0,30.12,3483.71,12856.15
39-93,2012-05-11,-2854.8260937500017,0,A,medium,75.52,3.688,220.4075581,6.989,8891.08,0.0,8.34,4182.79,3506.41
39-93,2012-05-18,429.8048437499965,0,A,medium,72.36,3.63,220.4252149,6.989,6962.99,0.0,7.0,2166.87,18547.03
39-93,2012-05-25,456.0550000000003,0,A,medium,78.31,3.561,220.4287124,6.989,10926.02,0.0,967.95,1983.54,6579.15
39-93,2012-06-01,2303.002656249999,0,A,medium,80.33,3.501,220.4322099,6.989,8200.12,5.8,64.71,1772.73,9316.5
39-93,2012-06-08,999.3944531250017,0,A,medium,81.12,3.452,220.4357073,6.989,9356.4,351.8,0.24,1857.12,11870.68
39-93,2012-06-15,1807.943593750002,0,A,medium,81.33,3.393,220.4494148,6.989,8270.46,76.4,0.06,3324.17,25107.85
39-93,2012-06-22,112.35531250000349,0,A,medium,79.84,3.346,220.4886472,6.989,7354.18,244.0,0.99,2788.54,53212.72
39-93,2012-06-29,-3970.7289062499985,0,A,medium,85.72,3.286,220.5278796,6.989,4579.58,238.8,0.0,725.41,85851.87
39-93,2012-07-06,8933.386250000003,0,A,medium,81.05,3.227,220.567112,6.623,11507.92,254.4,90.79,5163.63,108519.28
39-93,2012-07-13,-1573.5902343749985,0,A,medium,78.16,3.256,220.6063444,6.623,4989.73,125.2,15.75,3398.73,105223.11
39-93,2012-07-20,-149.6440625000032,0,A,medium,80.32,3.311,220.6148749,6.623,6182.24,246.4,31.54,5087.21,63005.58
39-93,2012-07-27,-2691.4827343750003,0,A,medium,82.89,3.407,220.6234054,6.623,1476.42,77.44,7.24,1008.3,35419.19
39-93,2012-08-03,3164.8807812500017,0,A,medium,84.05,3.417,220.6319358,6.623,25778.96,173.2,51.52,24900.66,4573.34
39-93,2012-08-10,-416.22265625,0,A,medium,83.47,3.494,220.6404663,6.623,13884.35,122.0,112.9,4259.15,10223.2
39-93,2012-08-17,71.75851562499884,0,A,medium,84.72,3.571,220.7199609,6.623,2549.92,133.06,2.33,4623.71,4609.77
39-93,2012-08-24,-3558.783437500002,0,A,medium,80.49,3.62,220.8526787,6.623,6741.36,81.74,0.02,4657.6,13783.29
39-93,2012-08-31,780.8734374999985,0,A,medium,83.72,3.638,220.9853964,6.623,24675.17,73.5,63.4,12048.3,15590.53
39-93,2012-09-07,5038.9513281249965,1,A,medium,83.71,3.73,221.1181142,6.623,22865.19,31.76,197.48,1883.05,10351.49
39-93,2012-09-14,922.8579687500023,0,A,medium,76.71,3.717,221.2601207,6.623,9997.12,4.0,67.58,1208.44,18054.35
39-93,2012-09-21,3662.4764843750017,0,A,medium,73.58,3.721,221.4578604,6.623,11644.3,112.91,6.7,3300.92,13244.99
39-93,2012-09-28,-3578.0060156249965,0,A,medium,78.04,3.666,221.6556,6.623,4472.55,50.82,4.25,2331.3,10273.98
39-93,2012-10-05,2547.6368749999965,0,A,medium,72.05,3.617,221.8533396,6.228,6657.7,0.0,47.01,5234.34,6313.88
39-93,2012-10-12,-1446.6878125000003,0,A,medium,69.88,3.601,222.0510793,6.228,2360.14,0.0,22.59,579.21,15387.94
39-93,2012-10-19,3173.2596093750035,0,A,medium,71.45,3.594,222.0951719,6.228,2139.7,0.0,1.6,99.01,11831.06
39-94,2011-06-17,812.4053906249974,0,A,medium,85.21,3.637,213.7481256,8.3,0.0,0.0,0.0,0.0,0.0
39-94,2011-06-24,-2789.3587499999994,0,A,medium,84.06,3.594,213.8402689,8.3,0.0,0.0,0.0,0.0,0.0
39-94,2011-07-01,1653.4630468749965,0,A,medium,84.93,3.524,213.9324122,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-07-08,-613.6089843750015,0,A,medium,84.33,3.48,214.0245556,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-07-15,-264.10671875000116,0,A,medium,85.96,3.575,214.1083654,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-07-22,159.61046874999738,0,A,medium,84.6,3.651,214.1713416,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-07-29,2110.7832812499983,0,A,medium,86.24,3.682,214.2343177,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-08-05,2477.3760937500047,0,A,medium,87.73,3.684,214.2972939,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-08-12,1874.748359374993,0,A,medium,88.27,3.638,214.3602701,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-08-19,900.4076562499977,0,A,medium,87.93,3.554,214.4239935,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-08-26,1500.9903124999983,0,A,medium,86.49,3.523,214.4878416,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-09-02,252.79828124999767,0,A,medium,88.65,3.533,214.5516896,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-09-09,693.499687500007,1,A,medium,79.15,3.546,214.6155376,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-09-16,-1624.2268750000003,0,A,medium,83.11,3.526,214.7934111,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-09-23,-731.5619531249977,0,A,medium,78.75,3.467,215.1233185,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-09-30,-908.374765624998,0,A,medium,81.51,3.355,215.4532259,8.177,0.0,0.0,0.0,0.0,0.0
39-94,2011-10-07,252.3375781249997,0,A,medium,71.68,3.285,215.7831333,7.716,0.0,0.0,0.0,0.0,0.0
39-94,2011-10-14,-726.1042968749971,0,A,medium,73.79,3.274,216.0885258,7.716,0.0,0.0,0.0,0.0,0.0
39-94,2011-10-21,-2975.0252343750035,0,A,medium,67.65,3.353,216.2468287,7.716,0.0,0.0,0.0,0.0,0.0
39-94,2011-10-28,-117.40757812499942,0,A,medium,71.05,3.372,216.4051315,7.716,0.0,0.0,0.0,0.0,0.0
39-94,2011-11-04,-83.92562500000349,0,A,medium,58.04,3.332,216.5634344,7.716,0.0,0.0,0.0,0.0,0.0
39-94,2011-11-11,704.568124999998,0,A,medium,63.11,3.297,216.7217373,7.716,8894.84,10678.05,342.83,2414.95,10590.23
39-94,2011-11-18,-923.7370312499988,0,A,medium,66.09,3.308,216.9395861,7.716,3378.96,215.22,162.51,486.32,6941.94
39-94,2011-11-25,9214.166015625,1,A,medium,66.36,3.236,217.1812533,7.716,224.08,292.94,77126.16,77.74,4875.43
39-94,2011-12-02,-3162.506328124997,0,A,medium,53.14,3.172,217.4229206,7.716,2966.71,59.47,2100.01,3614.81,18646.29
39-94,2011-12-09,-933.177499999998,0,A,medium,49.36,3.158,217.6645878,7.716,4462.95,0.0,292.36,1354.79,22649.7
39-94,2011-12-16,-3965.589062500003,0,A,medium,58.58,3.159,217.8781339,7.716,873.38,15.15,505.72,650.86,6904.19
39-94,2011-12-23,12171.396328125003,0,A,medium,54.62,3.112,218.0541851,7.716,3099.34,16.14,1339.1,213.49,4911.65
39-94,2011-12-30,-5680.9453125,1,A,medium,47.6,3.129,218.2302364,7.716,5363.52,53918.62,193.95,383.85,8337.7
39-94,2012-01-06,7167.778281250001,0,A,medium,55.83,3.157,218.4062876,7.244,4525.51,23319.85,120.18,117.6,9638.2
39-94,2012-01-13,-2152.8189062500023,0,A,medium,54.66,3.261,218.5823389,7.244,7924.93,13698.33,83.04,477.43,10488.23
39-94,2012-01-20,2707.2505468750023,0,A,medium,58.04,3.268,218.6755292,7.244,919.82,4005.7,90.56,525.75,1798.51
39-94,2012-01-27,-2407.4312500000015,0,A,medium,60.65,3.29,218.7687195,7.244,1119.34,2578.64,82.5,4.0,1647.3
39-94,2012-02-03,333.16999999999825,0,A,medium,60.69,3.36,218.8619099,7.244,44153.98,1873.54,228.69,31484.58,24354.2
39-94,2012-02-10,-4292.80859375,1,A,medium,52.89,3.409,218.9551002,7.244,6997.37,1891.53,115.26,7093.82,9198.59
39-94,2012-02-17,6477.016015625006,0,A,medium,52.75,3.51,219.1148297,7.244,15632.4,6962.91,24.9,6631.5,23647.05
39-94,2012-02-24,-6050.72625,0,A,medium,61.1,3.555,219.3244636,7.244,7826.68,6839.78,2.0,983.61,10296.01
39-94,2012-03-02,-1309.8229687499988,0,A,medium,64.05,3.63,219.5340975,7.244,22838.35,998.95,7.2,5781.24,12907.82
39-94,2012-03-09,-2571.83203125,0,A,medium,61.64,3.669,219.7437314,7.244,5772.82,286.18,3.57,735.05,28766.27
39-94,2012-03-16,-2580.9508593749997,0,A,medium,65.81,3.734,219.8956335,7.244,4150.56,184.15,6.24,1947.25,13451.44
39-94,2012-03-23,1126.5870312499974,0,A,medium,67.91,3.787,219.9705599,7.244,4355.72,91.37,4.08,305.89,3682.22
39-94,2012-03-30,-63.22250000000349,0,A,medium,69.11,3.845,220.0454862,7.244,8547.51,93.82,0.0,998.98,15532.43
39-94,2012-04-06,1119.7792187500017,0,A,medium,73.49,3.891,220.1204125,6.989,9057.89,0.0,46.4,3572.95,15694.32
39-94,2012-04-13,354.4443750000064,0,A,medium,71.59,3.891,220.1953389,6.989,5032.34,3521.71,15.9,1241.57,10538.44
39-94,2012-04-20,-2116.5721875000017,0,A,medium,70.04,3.877,220.2483937,6.989,5206.6,207.27,0.2,318.73,5241.86
39-94,2012-04-27,-644.9437499999985,0,A,medium,69.11,3.814,220.3014485,6.989,5821.79,0.0,-0.2,164.58,8663.37
39-94,2012-05-04,6.038593750003201,0,A,medium,77.15,3.749,220.3545033,6.989,15959.12,0.0,30.12,3483.71,12856.15
39-94,2012-05-11,-518.355234374998,0,A,medium,75.52,3.688,220.4075581,6.989,8891.08,0.0,8.34,4182.79,3506.41
39-94,2012-05-18,6219.100937499999,0,A,medium,72.36,3.63,220.4252149,6.989,6962.99,0.0,7.0,2166.87,18547.03
39-94,2012-05-25,-1571.5221874999988,0,A,medium,78.31,3.561,220.4287124,6.989,10926.02,0.0,967.95,1983.54,6579.15
39-94,2012-06-01,337.6396875000064,0,A,medium,80.33,3.501,220.4322099,6.989,8200.12,5.8,64.71,1772.73,9316.5
39-94,2012-06-08,57.651640625001164,0,A,medium,81.12,3.452,220.4357073,6.989,9356.4,351.8,0.24,1857.12,11870.68
39-94,2012-06-15,-793.2323437500017,0,A,medium,81.33,3.393,220.4494148,6.989,8270.46,76.4,0.06,3324.17,25107.85
39-94,2012-06-22,-1382.776874999996,0,A,medium,79.84,3.346,220.4886472,6.989,7354.18,244.0,0.99,2788.54,53212.72
39-94,2012-06-29,-1912.2646874999991,0,A,medium,85.72,3.286,220.5278796,6.989,4579.58,238.8,0.0,725.41,85851.87
39-94,2012-07-06,3248.8475000000035,0,A,medium,81.05,3.227,220.567112,6.623,11507.92,254.4,90.79,5163.63,108519.28
39-94,2012-07-13,-4785.965624999997,0,A,medium,78.16,3.256,220.6063444,6.623,4989.73,125.2,15.75,3398.73,105223.11
39-94,2012-07-20,-790.2149999999965,0,A,medium,80.32,3.311,220.6148749,6.623,6182.24,246.4,31.54,5087.21,63005.58
39-94,2012-07-27,-2212.971875000003,0,A,medium,82.89,3.407,220.6234054,6.623,1476.42,77.44,7.24,1008.3,35419.19
39-94,2012-08-03,850.0740625000035,0,A,medium,84.05,3.417,220.6319358,6.623,25778.96,173.2,51.52,24900.66,4573.34
39-94,2012-08-10,-1735.6451562500006,0,A,medium,83.47,3.494,220.6404663,6.623,13884.35,122.0,112.9,4259.15,10223.2
39-94,2012-08-17,-992.2884374999994,0,A,medium,84.72,3.571,220.7199609,6.623,2549.92,133.06,2.33,4623.71,4609.77
39-94,2012-08-24,-2322.7615625000035,0,A,medium,80.49,3.62,220.8526787,6.623,6741.36,81.74,0.02,4657.6,13783.29
39-94,2012-08-31,3572.5625,0,A,medium,83.72,3.638,220.9853964,6.623,24675.17,73.5,63.4,12048.3,15590.53
39-94,2012-09-07,2722.9490625000035,1,A,medium,83.71,3.73,221.1181142,6.623,22865.19,31.76,197.48,1883.05,10351.49
39-94,2012-09-14,890.144765625002,0,A,medium,76.71,3.717,221.2601207,6.623,9997.12,4.0,67.58,1208.44,18054.35
39-94,2012-09-21,3061.5399999999936,0,A,medium,73.58,3.721,221.4578604,6.623,11644.3,112.91,6.7,3300.92,13244.99
39-94,2012-09-28,-1985.5545312500035,0,A,medium,78.04,3.666,221.6556,6.623,4472.55,50.82,4.25,2331.3,10273.98
39-94,2012-10-05,2086.7485937500023,0,A,medium,72.05,3.617,221.8533396,6.228,6657.7,0.0,47.01,5234.34,6313.88
39-94,2012-10-12,228.7175781249971,0,A,medium,69.88,3.601,222.0510793,6.228,2360.14,0.0,22.59,579.21,15387.94
39-94,2012-10-19,1318.6940624999988,0,A,medium,71.45,3.594,222.0951719,6.228,2139.7,0.0,1.6,99.01,11831.06
39-95,2011-06-17,2820.3728125000052,0,A,medium,85.21,3.637,213.7481256,8.3,0.0,0.0,0.0,0.0,0.0
39-95,2011-06-24,-4684.030468750003,0,A,medium,84.06,3.594,213.8402689,8.3,0.0,0.0,0.0,0.0,0.0
39-95,2011-07-01,5895.850937499999,0,A,medium,84.93,3.524,213.9324122,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-07-08,362.0570312500058,0,A,medium,84.33,3.48,214.0245556,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-07-15,565.207343749993,0,A,medium,85.96,3.575,214.1083654,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-07-22,-676.2901562500047,0,A,medium,84.6,3.651,214.1713416,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-07-29,628.7387500000041,0,A,medium,86.24,3.682,214.2343177,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-08-05,3469.7315625000047,0,A,medium,87.73,3.684,214.2972939,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-08-12,2040.7082812500012,0,A,medium,88.27,3.638,214.3602701,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-08-19,9808.089062500003,0,A,medium,87.93,3.554,214.4239935,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-08-26,10329.285937499997,0,A,medium,86.49,3.523,214.4878416,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-09-02,7659.345937499995,0,A,medium,88.65,3.533,214.5516896,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-09-09,2214.202812500007,1,A,medium,79.15,3.546,214.6155376,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-09-16,189.30718750000233,0,A,medium,83.11,3.526,214.7934111,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-09-23,-1476.293749999997,0,A,medium,78.75,3.467,215.1233185,8.177,0.0,0.0,0.0,0.0,0.0
39-95,2011-09-30,-1597.0068750000064,0,A,medium,81.51,3.355,215.4532259,8.177,0.0,0.0,0.0,0.0,0.0
